UID,nodeid,datestamp,timestamp,tempF,ppm1,ppm2,ppm3,lat,long,owner,nodeid_name
1621,5,9/8/2021,12:00:00,75,0.002,0.0057,0.00709,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1622,5,9/8/2021,13:00:00,53,0.009,0.0066,0.00323,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1623,5,9/8/2021,14:00:00,70,0.046,0.0089,0.00239,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1624,5,9/8/2021,15:00:00,71,0.058,0.0053,0.00455,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1625,5,9/8/2021,16:00:00,74,0.074,0.0014,0.00091,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1626,5,9/8/2021,17:00:00,73,0.006,0.0027,0.0001,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1627,5,9/8/2021,18:00:00,70,0.034,0.0015,0.00846,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1628,5,9/8/2021,19:00:00,80,0.053,0.0058,0.0045,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1629,5,9/8/2021,20:00:00,76,0.054,0.0052,0.00866,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1630,5,9/8/2021,21:00:00,51,0.032,0.005,0.0011,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1631,5,9/8/2021,22:00:00,83,0.06,0.0035,0.00799,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1632,5,9/8/2021,23:00:00,69,0.017,0.0018,0.00178,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1633,5,9/9/2021,0:00:00,72,0.072,0.0045,0.00031,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1634,5,9/9/2021,1:00:00,72,0.047,0.0041,0.00086,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1635,5,9/9/2021,2:00:00,65,0.043,0.0076,0.00061,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1636,5,9/9/2021,3:00:00,52,0.013,0.0049,0.00299,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1637,5,9/9/2021,4:00:00,74,0.073,0.0029,0.00494,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1638,5,9/9/2021,5:00:00,59,0.007,0.009,0.00126,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1639,5,9/9/2021,6:00:00,50,0.027,0.0025,0.00587,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1640,5,9/9/2021,7:00:00,68,0.028,0.0019,0.00491,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1641,5,9/9/2021,8:00:00,79,0.023,0.0044,0.00673,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1642,5,9/9/2021,9:00:00,79,0.028,0.0012,0.00347,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1643,5,9/9/2021,10:00:00,72,0.052,0.0073,0.00116,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1644,5,9/9/2021,11:00:00,70,0.065,0.0015,0.00416,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1645,5,9/9/2021,12:00:00,77,0.047,0.0085,0.00753,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1646,5,9/9/2021,13:00:00,78,0.052,0.007,0.0064,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1647,5,9/9/2021,14:00:00,78,0.039,0.0085,0.00301,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1648,5,9/9/2021,15:00:00,51,0.052,0.001,0.00445,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1649,5,9/9/2021,16:00:00,74,0.019,0.0016,0.00122,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1650,5,9/9/2021,17:00:00,80,0.055,0.0056,0.00856,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1651,5,9/9/2021,18:00:00,70,0.055,0.003,0.00128,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1652,5,9/9/2021,19:00:00,56,0.068,0.0061,0.00634,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1653,5,9/9/2021,20:00:00,50,0.055,0.0019,0.00868,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1654,5,9/9/2021,21:00:00,65,0.037,0.0048,0.00847,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1655,5,9/9/2021,22:00:00,50,0.059,0.0063,0.00843,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1656,5,9/9/2021,23:00:00,59,0.024,0.0028,0.00287,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1657,5,9/10/2021,0:00:00,53,0.04,0.0006,0.00676,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1658,5,9/10/2021,1:00:00,54,0.071,0.0058,0.00275,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1659,5,9/10/2021,2:00:00,64,0.061,0.0017,0.00481,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1660,5,9/10/2021,3:00:00,76,0.047,0.0045,0.00646,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1661,5,9/10/2021,4:00:00,89,0.034,0.0064,0.00496,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1662,5,9/10/2021,5:00:00,88,0.068,0.0028,0.00191,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1663,5,9/10/2021,6:00:00,79,0.032,0.0073,0.00304,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1664,5,9/10/2021,7:00:00,62,0.052,0.0053,0.00109,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1665,5,9/10/2021,8:00:00,63,0.029,0.0056,0.00158,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1666,5,9/10/2021,9:00:00,59,0.023,0.0023,0.0084,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1667,5,9/10/2021,10:00:00,68,0.033,0.0072,0.00557,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1668,5,9/10/2021,11:00:00,58,0.033,0.0031,0.00595,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1669,5,9/10/2021,12:00:00,74,0.066,0.0048,0.00651,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1670,5,9/10/2021,13:00:00,63,0.066,0.0055,0.00591,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1671,5,9/10/2021,14:00:00,57,0.03,0.006,0.00824,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1672,5,9/10/2021,15:00:00,69,0.003,0.0019,0.00859,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1673,5,9/10/2021,16:00:00,73,0.061,0.0038,0.00688,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1674,5,9/10/2021,17:00:00,74,0.073,0.0003,0.00017,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1675,5,9/10/2021,18:00:00,71,0.041,0.0031,0.00714,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1676,5,9/10/2021,19:00:00,85,0.028,0.0015,0.00786,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1677,5,9/10/2021,20:00:00,69,0.051,0.0073,0.00043,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1678,5,9/10/2021,21:00:00,65,0.002,0.0082,0.00175,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1679,5,9/10/2021,22:00:00,65,0.031,0.0027,0.00419,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1680,5,9/10/2021,23:00:00,83,0.066,0.0071,0.0041,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1681,5,9/11/2021,0:00:00,60,0.064,0.0035,0.00529,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1682,5,9/11/2021,1:00:00,86,0.036,0.001,0.00679,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1683,5,9/11/2021,2:00:00,65,0.05,0.0021,0.00655,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1684,5,9/11/2021,3:00:00,64,0.015,0.008,0.00431,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1685,5,9/11/2021,4:00:00,65,0.006,0.0027,0.00746,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1686,5,9/11/2021,5:00:00,56,0.049,0.0022,0.00832,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1687,5,9/11/2021,6:00:00,78,0.067,0.0069,0.00291,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1688,5,9/11/2021,7:00:00,50,0.02,0.0028,0.00602,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1689,5,9/11/2021,8:00:00,85,0.008,0.0058,0.00723,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1690,5,9/11/2021,9:00:00,62,0.068,0.0063,0.00838,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1691,5,9/11/2021,10:00:00,60,0.04,0.0003,0.00154,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1692,5,9/11/2021,11:00:00,72,0.011,0.0013,0.00843,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1693,5,9/11/2021,12:00:00,62,0.012,0.003,0.00348,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1694,5,9/11/2021,13:00:00,73,0.041,0.0083,0.00049,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1695,5,9/11/2021,14:00:00,52,0.046,0.0048,0.0035,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1696,5,9/11/2021,15:00:00,79,0.013,0.0078,0.00096,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1697,5,9/11/2021,16:00:00,54,0.011,0.0063,0.00195,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1698,5,9/11/2021,17:00:00,81,0.009,0.0008,0.00234,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1699,5,9/11/2021,18:00:00,78,0.049,0.007,0.00326,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1700,5,9/11/2021,19:00:00,66,0.023,0.0089,0.00429,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1701,5,9/11/2021,20:00:00,82,0.013,0.0006,0.00656,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1702,5,9/11/2021,21:00:00,64,0.055,0.0042,0.00885,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1703,5,9/11/2021,22:00:00,54,0.031,0.0054,0.00649,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1704,5,9/11/2021,23:00:00,84,0.061,0.0037,0.00817,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1705,5,9/12/2021,0:00:00,79,0.072,0.0036,0.00571,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1706,5,9/12/2021,1:00:00,74,0.065,0.0014,0.00612,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1707,5,9/12/2021,2:00:00,59,0.022,0.0035,0.00496,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1708,5,9/12/2021,3:00:00,59,0.068,0.0027,0.00089,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1709,5,9/12/2021,4:00:00,50,0.059,0.0069,0.0003,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1710,5,9/12/2021,5:00:00,52,0.011,0.0042,0.00173,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1711,5,9/12/2021,6:00:00,66,0.06,0.0087,0.00103,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1712,5,9/12/2021,7:00:00,79,0.007,0.004,0.00214,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1713,5,9/12/2021,8:00:00,80,0.006,0.0067,0.00583,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1714,5,9/12/2021,9:00:00,78,0.069,0.0014,0.00858,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1715,5,9/12/2021,10:00:00,62,0.006,0.0028,0.0043,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1716,5,9/12/2021,11:00:00,51,0.039,0.0016,0.00035,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1717,5,9/12/2021,12:00:00,51,0.007,0.0009,0.00103,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1718,5,9/12/2021,13:00:00,58,0.065,0.0088,0.00611,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1719,5,9/12/2021,14:00:00,57,0.07,0.0056,0.00644,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1720,5,9/12/2021,15:00:00,69,0.019,0.0018,0.00676,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1721,5,9/12/2021,16:00:00,59,0.002,0.0005,0.00684,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1722,5,9/12/2021,17:00:00,57,0.044,0.0074,0.00261,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1723,5,9/12/2021,18:00:00,68,0.005,0.0022,0.0081,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1724,5,9/12/2021,19:00:00,53,0.021,0.0013,0.00549,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1725,5,9/12/2021,20:00:00,74,0.021,0.0008,0.00717,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1726,5,9/12/2021,21:00:00,82,0.003,0.0025,0.00052,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1727,5,9/12/2021,22:00:00,61,0.015,0.0083,0.00607,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1728,5,9/12/2021,23:00:00,75,0.002,0.0035,0.00688,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1729,5,9/13/2021,0:00:00,69,0.065,0.0058,0.00615,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1730,5,9/13/2021,1:00:00,77,0.014,0.0037,0.00787,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1731,5,9/13/2021,2:00:00,69,0.01,0.0075,0.00376,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1732,5,9/13/2021,3:00:00,62,0.03,0.0014,0.00484,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1733,5,9/13/2021,4:00:00,50,0.017,0.003,0.00749,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1734,5,9/13/2021,5:00:00,70,0.034,0.0024,0.0045,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1735,5,9/13/2021,6:00:00,87,0.038,0.005,0.00311,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1736,5,9/13/2021,7:00:00,52,0.043,0.0089,0.00495,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1737,5,9/13/2021,8:00:00,77,0.062,0.0035,0.00208,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1738,5,9/13/2021,9:00:00,64,0.018,0.009,0.00854,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1739,5,9/13/2021,10:00:00,83,0.028,0.0048,0.0076,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1740,5,9/13/2021,11:00:00,52,0.039,0.0067,0.00701,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1741,5,9/13/2021,12:00:00,81,0.037,0.0052,0.00687,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1742,5,9/13/2021,13:00:00,65,0.067,0.0005,0.00876,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1743,5,9/13/2021,14:00:00,66,0.066,0.0009,0.00715,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1744,5,9/13/2021,15:00:00,78,0.006,0.0026,0.00428,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1745,5,9/13/2021,16:00:00,68,0.056,0.0072,0.0015,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1746,5,9/13/2021,17:00:00,88,0.033,0.0063,0.00827,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1747,5,9/13/2021,18:00:00,63,0.023,0.0004,0.00416,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1748,5,9/13/2021,19:00:00,85,0.036,0.0011,0.00343,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1749,5,9/13/2021,20:00:00,90,0.002,0.0021,0.00495,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1750,5,9/13/2021,21:00:00,76,0.012,0.006,0.00393,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1751,5,9/13/2021,22:00:00,53,0.069,0.0024,0.00074,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1752,5,9/13/2021,23:00:00,83,0.051,0.0019,0.00475,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1753,5,9/14/2021,0:00:00,84,0.07,0.0058,0.00568,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1754,5,9/14/2021,1:00:00,68,0.046,0.0046,0.00801,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1755,5,9/14/2021,2:00:00,61,0.055,0.0009,0.00723,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1756,5,9/14/2021,3:00:00,52,0.048,0.0062,0.00836,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1757,5,9/14/2021,4:00:00,56,0.013,0.0074,0.00808,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1758,5,9/14/2021,5:00:00,72,0.036,0.0053,0.00303,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1759,5,9/14/2021,6:00:00,72,0.017,0.0041,0.00559,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1760,5,9/14/2021,7:00:00,65,0.065,0.0036,0.00789,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1761,5,9/14/2021,8:00:00,59,0.002,0.007,0.00297,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1762,5,9/14/2021,9:00:00,59,0.034,0.0061,0.00479,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1763,5,9/14/2021,10:00:00,73,0.068,0.0059,0.00768,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1764,5,9/14/2021,11:00:00,84,0.022,0.0054,0.00377,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1765,5,9/14/2021,12:00:00,86,0.008,0.0055,0.00899,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1766,5,9/14/2021,13:00:00,76,0.023,0.0067,0.00689,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1767,5,9/14/2021,14:00:00,82,0.014,0.0072,0.0077,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1768,5,9/14/2021,15:00:00,61,0.07,0.0003,0.00746,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1769,5,9/14/2021,16:00:00,64,0.009,0.0015,0.00049,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1770,5,9/14/2021,17:00:00,79,0.038,0.0016,0.00069,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1771,5,9/14/2021,18:00:00,81,0.072,0.0024,0.00074,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1772,5,9/14/2021,19:00:00,56,0.047,0.0002,0.00477,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1773,5,9/14/2021,20:00:00,80,0.009,0.0074,0.00683,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1774,5,9/14/2021,21:00:00,60,0.04,0.0068,0.00712,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1775,5,9/14/2021,22:00:00,74,0.01,0.0077,0.0088,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1776,5,9/14/2021,23:00:00,65,0.037,0.0065,0.00415,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1777,5,9/15/2021,0:00:00,88,0.023,0.0043,0.00517,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1778,5,9/15/2021,1:00:00,72,0.013,0.0034,0.00339,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1779,5,9/15/2021,2:00:00,83,0.012,0.0049,0.00788,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1780,5,9/15/2021,3:00:00,58,0.004,0.0084,0.00856,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1781,5,9/15/2021,4:00:00,75,0.058,0.0069,0.00512,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1782,5,9/15/2021,5:00:00,55,0.037,0.0016,0.00483,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1783,5,9/15/2021,6:00:00,77,0.012,0.0014,0.00294,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1784,5,9/15/2021,7:00:00,50,0.017,0.0034,0.00614,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1785,5,9/15/2021,8:00:00,52,0.059,0.0045,0.00255,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1786,5,9/15/2021,9:00:00,53,0.056,0.0062,0.0087,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1787,5,9/15/2021,10:00:00,65,0.037,0.0071,0.00609,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1788,5,9/15/2021,11:00:00,75,0.027,0.0001,0.00489,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1789,5,9/15/2021,12:00:00,62,0.035,0.0051,0.0075,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1790,5,9/15/2021,13:00:00,54,0.027,0.0068,0.00009,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1791,5,9/15/2021,14:00:00,56,0.021,0.007,0.0054,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1792,5,9/15/2021,15:00:00,57,0.062,0.0032,0.00155,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1793,5,9/15/2021,16:00:00,72,0.012,0.0059,0.00019,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1794,5,9/15/2021,17:00:00,86,0.008,0.0026,0.00006,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1795,5,9/15/2021,18:00:00,59,0.063,0.0069,0.00368,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1796,5,9/15/2021,19:00:00,68,0.058,0.0073,0.00282,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1797,5,9/15/2021,20:00:00,88,0.004,0.0082,0.00486,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1798,5,9/15/2021,21:00:00,63,0.063,0.0013,0.00794,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1799,5,9/15/2021,22:00:00,89,0.066,0.007,0.00896,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1800,5,9/15/2021,23:00:00,54,0.029,0.0078,0.00889,47.20652,-93.52979,Judy Garland Museum,JGM_1_9815
1801,6,9/1/2021,0:00:00,70,0.043,0.0065,0.00111,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1802,6,9/1/2021,1:00:00,69,0.014,0.0014,0.0014,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1803,6,9/1/2021,2:00:00,86,0.003,0.0016,0.00546,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1804,6,9/1/2021,3:00:00,52,0.032,0.0059,0.00772,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1805,6,9/1/2021,4:00:00,86,0.016,0.005,0.00659,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1806,6,9/1/2021,5:00:00,90,0.051,0.0086,0.00712,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1807,6,9/1/2021,6:00:00,68,0.055,0.0049,0.0038,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1808,6,9/1/2021,7:00:00,75,0.003,0.0084,0.00676,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1809,6,9/1/2021,8:00:00,84,0.026,0.0062,0.00228,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1810,6,9/1/2021,9:00:00,77,0.073,0.0072,0.00618,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1811,6,9/1/2021,10:00:00,53,0.038,0.0032,0.00512,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1812,6,9/1/2021,11:00:00,58,0.069,0.0022,0.00819,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1813,6,9/1/2021,12:00:00,50,0.012,0.0042,0.00337,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1814,6,9/1/2021,13:00:00,83,0.072,0.0075,0.00597,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1815,6,9/1/2021,14:00:00,78,0.016,0.0009,0.00529,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1816,6,9/1/2021,15:00:00,89,0.031,0.0017,0.00289,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1817,6,9/1/2021,16:00:00,64,0.065,0.0014,0.00447,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1818,6,9/1/2021,17:00:00,81,0.067,0.0002,0.00495,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1819,6,9/1/2021,18:00:00,72,0.036,0.0079,0.00212,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1820,6,9/1/2021,19:00:00,70,0.049,0.0037,0.00139,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1821,6,9/1/2021,20:00:00,51,0.035,0.0074,0.00858,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1822,6,9/1/2021,21:00:00,87,0.028,0.001,0.00123,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1823,6,9/1/2021,22:00:00,81,0.063,0.009,0.00221,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1824,6,9/1/2021,23:00:00,54,0.042,0.0039,0.00783,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1825,6,9/2/2021,0:00:00,70,0.031,0.0088,0.00526,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1826,6,9/2/2021,1:00:00,87,0.069,0.0047,0.00277,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1827,6,9/2/2021,2:00:00,61,0.044,0.003,0.00055,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1828,6,9/2/2021,3:00:00,86,0.045,0.0008,0.00059,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1829,6,9/2/2021,4:00:00,71,0.035,0.0086,0.00034,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1830,6,9/2/2021,5:00:00,63,0.039,0.0019,0.00754,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1831,6,9/2/2021,6:00:00,81,0.03,0.0035,0.00672,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1832,6,9/2/2021,7:00:00,57,0.033,0.0082,0.00808,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1833,6,9/2/2021,8:00:00,87,0.014,0.0009,0.00627,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1834,6,9/2/2021,9:00:00,78,0.045,0.0089,0.0058,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1835,6,9/2/2021,10:00:00,52,0.007,0.0034,0.00281,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1836,6,9/2/2021,11:00:00,75,0.04,0.0062,0.0068,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
1837,6,9/2/2021,12:00:00,84,0.018,0.0051,0.00316,47.23849,-93.48987,Itasca County Land Dept,ICLD_0_6587
